CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
7/24/2026,10:31:08 AM,HOOD,BLOCK,42,12.3424,,PUT,105,95.67,51838,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,1187
7/24/2026,10:31:16 AM,HOOD,BLOCK,50,15.6444,,CALL,90,95.67,78222,10/16/2026,WHITE,0,84,F,STOCK,Financials,F,F,95192000000,1048
7/24/2026,10:31:17 AM,LLY,BLOCK,3,144.8333,,PUT,1300,1197.81,43450,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,22
7/24/2026,10:31:20 AM,LLY,BLOCK,1,346.07,,CALL,1200,1197.81,34607,12/15/2028,WHITE,0,875,F,STOCK,Health Care,F,F,1037874000000,147
7/24/2026,10:31:24 AM,HOOD,BLOCK,20,12.95,,CALL,150,95.67,25900,6/17/2027,WHITE,0,328,F,STOCK,Financials,F,T,95192000000,1861
7/24/2026,10:31:40 AM,ASML,BLOCK,1,257.2,,PUT,1760,1769.529,25720,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,87
7/24/2026,10:31:44 AM,LRCX,SWEEP,15,32.9067,,CALL,460,311.77,49360,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,250
7/24/2026,10:31:47 AM,HOOD,BLOCK,28,13.3,,CALL,90,95.67,37240,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,6928
7/24/2026,10:31:54 AM,CRWV,BLOCK,50,2.4,,CALL,200,75.095,12000,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,49810000000,7858
7/24/2026,10:32:58 AM,WDC,BLOCK,1,750,,PUT,1160,529.11,75000,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,2
7/24/2026,10:33:02 AM,ASML,BLOCK,1,272.3,,CALL,1760,1776.37,27230,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,758742000000,21
7/24/2026,10:33:07 AM,WDC,BLOCK,3,123.9,,PUT,510,529.11,37170,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,252521000000,82
7/24/2026,10:33:16 AM,WDC,ML/,5,66.53,,PUT,560,527.05,33265,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,252521000000,37
7/24/2026,10:33:16 AM,WDC,ML/,5,70.28,,PUT,565,527.05,35140,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,252521000000,38
7/24/2026,10:33:28 AM,HOOD,BLOCK,12,33.5,,CALL,65,95.795,40200,11/20/2026,WHITE,0,119,F,STOCK,Financials,F,F,95192000000,0
7/24/2026,10:33:28 AM,WDC,ML/,2,252.8,,CALL,500,525.75,50560,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,140
7/24/2026,10:33:28 AM,WDC,ML/,2,184.7,,CALL,800,525.75,36940,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:33:48 AM,PLTR,ML/,237,2.1004,,PUT,120,122.92,49780,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,3484
7/24/2026,10:33:51 AM,WDC,ML/,5,53.37,,CALL,550,525.75,26685,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,252521000000,491
7/24/2026,10:33:54 AM,LRCX,ML/,50,3.04,,CALL,370,311.408,15200,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,512158000000,460
7/24/2026,10:33:54 AM,LRCX,ML/,50,5.92,,CALL,350,311.408,29600,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,512158000000,1024
7/24/2026,10:33:58 AM,LLY,BLOCK,2,240,,CALL,1500,1200.2,48000,12/15/2028,WHITE,0,875,F,STOCK,Health Care,F,F,1037874000000,581
7/24/2026,10:34:07 AM,PLTR,BLOCK,200,0.77,,CALL,132,123.15,15400,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,4240
7/24/2026,10:34:18 AM,PLTR,ML/,20,12.933,,PUT,130,123.15,25866,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,15078
7/24/2026,10:34:22 AM,WDC,BLOCK,3,124,,PUT,510,525.75,37200,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,252521000000,82
7/24/2026,10:34:29 AM,ASML,BLOCK,2,210.4,,PUT,1700,1768.1,42080,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,758742000000,51
7/24/2026,10:34:29 AM,LRCX,BLOCK,200,6.5178,,CALL,400,308.86,130357,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,6687
7/24/2026,10:34:38 AM,HOOD,BLOCK,55,8.26,,PUT,99,94.34,45430,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,253
7/24/2026,10:34:44 AM,WDC,BLOCK,3,124.1,,PUT,510,530.51,37230,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,252521000000,82
7/24/2026,10:35:01 AM,WDC,SWEEP,28,41,A,PUT,540,530.51,114800,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,1028
7/24/2026,10:35:16 AM,LRCX,SWEEP,315,6.3571,,CALL,400,308.86,200250,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,6687
7/24/2026,10:35:16 AM,LLY,SWEEP,147,71.051,,CALL,1180,1204,1044449,8/21/2026,WHITE,0,28,F,STOCK,Health Care,F,F,1037874000000,404
7/24/2026,10:35:30 AM,LLY,BLOCK,2,406.11,,CALL,800,1202.5,81222,9/18/2026,WHITE,0,56,F,STOCK,Health Care,F,F,1037874000000,158
7/24/2026,10:35:39 AM,LLY,SWEEP,3,87,,CALL,1220,1202.5,26100,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,165
7/24/2026,10:35:46 AM,WDC,BLOCK,3,149.2,,PUT,370,530.51,44760,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:35:52 AM,LLY,BLOCK,4,174.05,,CALL,1040,1202.5,69620,8/21/2026,WHITE,0,28,F,STOCK,Health Care,F,F,1037874000000,224
7/24/2026,10:36:02 AM,ASML,ML/,25,83.74,,CALL,1830,1768,209350,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,63
7/24/2026,10:36:02 AM,ASML,ML/,50,96.06,,CALL,1800,1768,480300,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,224
7/24/2026,10:36:02 AM,ASML,ML/,25,109.78,,CALL,1770,1768,274450,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,112
7/24/2026,10:36:21 AM,CRWV,ML/,34,14.4532,,PUT,80,75.655,49141,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,49810000000,4524
7/24/2026,10:36:21 AM,CRWV,ML/,34,14.3732,,PUT,70,75.655,48869,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,49810000000,7498
7/24/2026,10:36:20 AM,HOOD,BLOCK,10,46,,CALL,65,94.215,46000,1/21/2028,WHITE,0,546,F,STOCK,Financials,F,F,95192000000,614
7/24/2026,10:36:29 AM,HOOD,ML/,20,33.8245,,CALL,95,94.215,67649,1/21/2028,WHITE,0,546,F,STOCK,Financials,F,F,95192000000,1038
7/24/2026,10:36:30 AM,HOOD,ML/,100,6.75,,PUT,90,94.215,67500,8/28/2026,WHITE,0,35,F,STOCK,Financials,F,T,95192000000,239
7/24/2026,10:36:34 AM,ASML,ML/,1,277.61,,CALL,1800,1768,27761,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,345
7/24/2026,10:36:34 AM,ASML,ML/,1,294.89,,CALL,1760,1768,29489,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,19
7/24/2026,10:36:35 AM,LLY,SWEEP,4,174.45,,CALL,1040,1202.5,69780,8/21/2026,WHITE,0,28,F,STOCK,Health Care,F,F,1037874000000,224
7/24/2026,10:36:35 AM,LLY,BLOCK,6,63.75,,CALL,1420,1202.5,38250,1/15/2027,WHITE,0,175,F,STOCK,Health Care,F,F,1037874000000,210
7/24/2026,10:36:38 AM,HOOD,BLOCK,40,22.65,,CALL,75,94.23,90600,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,0
7/24/2026,10:36:53 AM,WDC,BLOCK,2,148.82,,PUT,370,527.2,29764,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:37:09 AM,HOOD,BLOCK,99,3.65,,PUT,90,94.23,36135,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2245
7/24/2026,10:37:12 AM,HOOD,BLOCK,15,35.15,,CALL,60,94.23,52725,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,85
7/24/2026,10:37:16 AM,LRCX,ML/,5,54.39,,CALL,480,308.22,27195,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,512158000000,132
7/24/2026,10:37:28 AM,LRCX,ML/,5,54.36,,CALL,480,308.22,27180,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,512158000000,132
7/24/2026,10:37:28 AM,CRWV,ML/,105,6.6384,,CALL,90,74.755,69703,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,49810000000,11131
7/24/2026,10:37:39 AM,ASML,ML/,7,81.95,,PUT,1765,1768,57365,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,758742000000,12
7/24/2026,10:37:39 AM,ASML,ML/,7,74.45,,PUT,1750,1768,52115,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,758742000000,79
7/24/2026,10:37:54 AM,WDC,BLOCK,1,266,,CALL,670,527.2,26600,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:38:04 AM,LLY,ML/,10,60.9,,CALL,1200,1202.5,60900,8/21/2026,WHITE,0,28,F,STOCK,Health Care,F,F,1037874000000,2311
7/24/2026,10:38:13 AM,WDC,BLOCK,4,94.1,,PUT,470,527.2,37640,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,252521000000,101
7/24/2026,10:38:17 AM,WDC,BLOCK,1,267.27,,CALL,670,527.2,26727,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:38:19 AM,CRWV,ML/,50,5.27,,CALL,85,74.755,26350,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,49810000000,2512
7/24/2026,10:38:19 AM,CRWV,ML/,50,8.86,,CALL,75,74.755,44300,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,49810000000,3156
7/24/2026,10:38:21 AM,HOOD,SWEEP,167,11.3928,,PUT,95,94.23,190260,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,2451
7/24/2026,10:38:22 AM,HOOD,ML/,11,23.85,,CALL,100,94.23,26235,5/21/2027,WHITE,0,301,F,STOCK,Financials,F,F,95192000000,243
7/24/2026,10:38:24 AM,WDC,BLOCK,4,94.1,,PUT,470,527.2,37640,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,252521000000,101
7/24/2026,10:38:24 AM,HOOD,SWEEP,189,11.3879,,PUT,95,94.23,215231,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,2451
7/24/2026,10:38:33 AM,LLY,ML/,6,48.9133,,PUT,1180,1202.5,29348,8/21/2026,WHITE,0,28,F,STOCK,Health Care,F,F,1037874000000,104
7/24/2026,10:38:33 AM,LLY,ML/,6,53.03,,PUT,1180,1202.5,31818,8/28/2026,WHITE,0,35,F,STOCK,Health Care,F,T,1037874000000,35
7/24/2026,10:38:40 AM,LLY,ML/,1,265.15,,CALL,1180,1202.5,26515,12/17/2027,WHITE,0,511,F,STOCK,Health Care,F,F,1037874000000,15
7/24/2026,10:38:40 AM,LLY,ML/,1,256.1,,CALL,1200,1202.5,25610,12/17/2027,WHITE,0,511,F,STOCK,Health Care,F,F,1037874000000,67
7/24/2026,10:38:43 AM,HOOD,BLOCK,67,4.5,,CALL,150,94.23,30150,12/18/2026,WHITE,0,147,F,STOCK,Financials,F,F,95192000000,3280
7/24/2026,10:38:46 AM,PLTR,ML/,30,17.06,,PUT,140,123.117,51180,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,397
7/24/2026,10:38:46 AM,WDC,BLOCK,1,266.5,,CALL,670,527.2,26650,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:38:52 AM,WDC,BLOCK,1,269.89,,CALL,670,527.2,26989,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:39:00 AM,LLY,BLOCK,1,316.1,,CALL,920,1202.5,31610,12/18/2026,WHITE,0,147,F,STOCK,Health Care,F,F,1037874000000,449
7/24/2026,10:39:02 AM,HOOD,BLOCK,232,4.45,,CALL,150,94.23,103240,12/18/2026,WHITE,0,147,F,STOCK,Financials,F,F,95192000000,3280
7/24/2026,10:39:04 AM,HOOD,SWEEP,151,10.5,,CALL,95,94.23,158550,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,4018
7/24/2026,10:39:06 AM,HOOD,ML/,150,2.18,,CALL,103,94.23,32700,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2914
7/24/2026,10:39:06 AM,HOOD,ML/,150,0.9544,,CALL,110,94.23,14316,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2638
7/24/2026,10:39:07 AM,HOOD,BLOCK,145,10.1,B,CALL,90,94.23,146450,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,9132
7/24/2026,10:39:09 AM,WDC,BLOCK,3,266.3,,CALL,670,527.2,79890,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,11
7/24/2026,10:39:10 AM,HOOD,SWEEP,98,10.4995,,CALL,95,94.23,102895,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,4018
7/24/2026,10:39:12 AM,HOOD,SWEEP,71,2.91,,CALL,110,94.23,20661,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,7206
7/24/2026,10:39:14 AM,ASML,BLOCK,20,44.93,,PUT,1200,1768,89860,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,10:39:15 AM,WDC,ML/,2,154.2,,CALL,660,527.2,30840,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,252521000000,39
7/24/2026,10:39:15 AM,WDC,ML/,2,157.75,,CALL,550,527.2,31550,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,252521000000,142
7/24/2026,10:39:23 AM,LLY,ML/,1,256.14,,CALL,1200,1202.5,25614,12/17/2027,WHITE,0,511,F,STOCK,Health Care,F,F,1037874000000,67
7/24/2026,10:39:23 AM,LLY,ML/,1,265.1,,CALL,1180,1202.5,26510,12/17/2027,WHITE,0,511,F,STOCK,Health Care,F,F,1037874000000,15
7/24/2026,10:39:32 AM,HOOD,SWEEP,51,3.6,,CALL,98,94.23,18360,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,0
7/24/2026,10:39:33 AM,WDC,BLOCK,15,34.71,,CALL,520,527.2,52065,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,45
7/24/2026,10:39:35 AM,CRWV,BLOCK,147,25.1,B,CALL,150,74.755,368970,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,49810000000,1406
7/24/2026,10:39:43 AM,HOOD,BLOCK,150,0.85,,CALL,150,94.23,12750,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,7923
7/24/2026,10:39:49 AM,HOOD,ML/,145,2.17,A,CALL,103,94.23,31465,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2914
7/24/2026,10:39:49 AM,HOOD,ML/,152,0.9691,,CALL,110,94.23,14731,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2638
7/24/2026,10:39:55 AM,HOOD,BLOCK,18,20.5,,CALL,95,94.23,36900,2/19/2027,WHITE,0,210,F,STOCK,Financials,F,F,95192000000,0
7/24/2026,10:39:55 AM,HOOD,BLOCK,24,24.5,,PUT,105,94.23,58800,1/15/2027,WHITE,0,175,F,STOCK,Financials,F,F,95192000000,873
7/24/2026,10:39:57 AM,WDC,BLOCK,1,267.03,,CALL,670,527.2,26703,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,11
7/24/2026,10:39:59 AM,HOOD,ML/,30,12.36,,CALL,200,94.23,37080,12/17/2027,WHITE,0,511,F,STOCK,Financials,F,F,95192000000,438
7/24/2026,10:40:04 AM,PLTR,ML/,17,35.5729,,PUT,120,123.117,60474,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,2823
7/24/2026,10:40:05 AM,ASML,ML/,1,291.07,,CALL,1760,1768,29107,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,19
7/24/2026,10:40:05 AM,ASML,BLOCK,2,317.9,,CALL,1700,1768,63580,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,200
7/24/2026,10:40:05 AM,ASML,ML/,1,273.82,,CALL,1800,1768,27382,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,345
7/24/2026,10:40:08 AM,CRWV,ML/,9,57.59,,PUT,110,74.755,51831,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,49810000000,315
7/24/2026,10:40:08 AM,CRWV,ML/,9,61.44,,PUT,115,74.755,55296,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,49810000000,161
7/24/2026,10:40:09 AM,WDC,BLOCK,4,65.1,,PUT,270,527.2,26040,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,916
7/24/2026,10:40:17 AM,ASML,BLOCK,3,823.4,A,CALL,1040,1768,247020,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,758742000000,22
7/24/2026,10:40:20 AM,ASML,BLOCK,6,74.5883,,PUT,1785,1768,44753,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,14
7/24/2026,10:40:21 AM,WDC,BLOCK,2,266.01,,CALL,670,527.2,53202,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,11
7/24/2026,10:40:34 AM,WDC,BLOCK,1,265.4,,CALL,670,527.2,26540,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,11
7/24/2026,10:40:48 AM,CRWV,BLOCK,51,34,B,CALL,100,74.755,173400,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,49810000000,6122
7/24/2026,10:40:50 AM,WDC,BLOCK,5,65.2,,PUT,270,527.2,32600,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,916
7/24/2026,10:40:58 AM,ASML,BLOCK,2,164.73,,PUT,1790,1768,32946,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,6
7/24/2026,10:40:59 AM,HOOD,BLOCK,33,13,,PUT,85,94.23,42900,1/15/2027,WHITE,0,175,F,STOCK,Financials,F,F,95192000000,6890
7/24/2026,10:40:59 AM,LLY,BLOCK,1,255,,CALL,1220,1202.5,25500,1/21/2028,WHITE,0,546,F,STOCK,Health Care,F,F,1037874000000,39
7/24/2026,10:41:02 AM,CRWV,ML/,57,4.6298,,PUT,75,74.755,26390,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,49810000000,2684
7/24/2026,10:41:02 AM,CRWV,ML/,57,4.0702,,CALL,75,74.755,23200,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,49810000000,463
7/24/2026,10:41:34 AM,ASML,BLOCK,1,307,,CALL,1680,1768,30700,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,758742000000,31
7/24/2026,10:41:47 AM,PLTR,BLOCK,66,4.7,,CALL,130,123.117,31020,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,286478000000,1660
7/24/2026,10:41:49 AM,WDC,ML/,5,53.83,,CALL,680,527.2,26915,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,252521000000,68
7/24/2026,10:41:49 AM,WDC,ML/,5,51.75,,CALL,690,527.2,25875,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:42:00 AM,HOOD,ML/,74,2.0803,,CALL,103,94.23,15394,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2914
7/24/2026,10:42:03 AM,WDC,BLOCK,1,290,,CALL,550,527.2,29000,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,83
7/24/2026,10:42:03 AM,HOOD,ML/,37,9.95,,CALL,90,94.23,36815,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,9132
7/24/2026,10:42:07 AM,HOOD,ML/,15,18.02,,CALL,120,94.23,27030,6/17/2027,WHITE,0,328,F,STOCK,Financials,F,T,95192000000,1161
7/24/2026,10:42:25 AM,HOOD,ML/,20,15.39,,CALL,110,94.23,30780,2/19/2027,WHITE,0,210,F,STOCK,Financials,F,F,95192000000,384
7/24/2026,10:42:35 AM,HOOD,BLOCK,100,4.8,,CALL,100,94.23,48000,8/14/2026,WHITE,0,21,F,STOCK,Financials,F,T,95192000000,182
7/24/2026,10:43:02 AM,WDC,SWEEP,154,1.014,,CALL,700,523.64,15616,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,428
7/24/2026,10:43:19 AM,CRWV,BLOCK,39,13.1,,PUT,77.5,74.64,51090,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,49810000000,2963
7/24/2026,10:43:30 AM,HOOD,SWEEP,92,5.65,,CALL,100,93.47,51980,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,13051
7/24/2026,10:43:10 AM,LLY,SWEEP,13,21.7,,CALL,1200,1196.91,28210,7/31/2026,WHITE,0,7,F,STOCK,Health Care,F,T,1037874000000,605
7/24/2026,10:44:34 AM,LLY,BLOCK,4,84.95,,CALL,1220,1196.42,33980,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,10:43:35 AM,HOOD,SWEEP,408,5.65,B,CALL,100,93.47,230520,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,13051
7/24/2026,10:43:08 AM,LRCX,SWEEP,4,128.9,,PUT,370,307.21,51560,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,512158000000,180
7/24/2026,10:43:11 AM,HOOD,SWEEP,500,1.3,,PUT,70,93.47,65000,8/28/2026,WHITE,0,35,F,STOCK,Financials,F,T,95192000000,0
7/24/2026,10:44:30 AM,LRCX,SWEEP,6,51.425,,CALL,310,307.84,30855,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,512158000000,111
7/24/2026,10:43:17 AM,LRCX,ML/,5,66.83,,PUT,350,307.21,33415,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,512158000000,1532
7/24/2026,10:43:17 AM,LRCX,ML/,5,65.27,,PUT,360,307.21,32635,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,5196
7/24/2026,10:43:21 AM,ASML,BLOCK,7,64.72,,PUT,1765,1758.09,45304,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,21
7/24/2026,10:43:22 AM,LLY,BLOCK,25,49.5828,,CALL,1200,1196.91,123957,8/7/2026,WHITE,0,14,F,STOCK,Health Care,F,T,1037874000000,151
7/24/2026,10:44:37 AM,LLY,BLOCK,4,84.7,,CALL,1220,1196.42,33880,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,165
7/24/2026,10:43:33 AM,LLY,ML/,1,264.23,,CALL,1200,1196.91,26423,1/21/2028,WHITE,0,546,F,STOCK,Health Care,F,F,1037874000000,186
7/24/2026,10:43:33 AM,LLY,ML/,1,272.78,,CALL,1180,1196.91,27278,1/21/2028,WHITE,0,546,F,STOCK,Health Care,F,F,1037874000000,30
7/24/2026,10:43:45 AM,CRWV,BLOCK,23,15.1,,PUT,77.5,74.64,34730,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,49810000000,0
7/24/2026,10:44:55 AM,WDC,SWEEP,3,200.8,,PUT,450,524.43,60240,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,400
7/24/2026,10:43:50 AM,LRCX,SWEEP,38,9.3616,,PUT,250,307.21,35574,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,6630
7/24/2026,10:43:53 AM,LLY,SWEEP,14,25.85,,CALL,1275,1196.91,36190,8/14/2026,WHITE,0,21,F,STOCK,Health Care,F,T,1037874000000,0
7/24/2026,10:44:08 AM,HOOD,BLOCK,30,40.1,A,PUT,120,93.30,120300,5/21/2027,WHITE,0,301,F,STOCK,Financials,F,F,95192000000,75
7/24/2026,10:44:08 AM,HOOD,BLOCK,30,31.65,,PUT,110,93.30,94950,4/16/2027,WHITE,0,266,F,STOCK,Financials,F,F,95192000000,98
7/24/2026,10:44:10 AM,HOOD,BLOCK,62,5.05,,CALL,135,93.30,31310,11/20/2026,WHITE,0,119,F,STOCK,Financials,F,F,95192000000,0
7/24/2026,10:44:13 AM,HOOD,ML/,15,54.18,,CALL,50,93.30,81270,12/17/2027,WHITE,0,511,F,STOCK,Financials,F,F,95192000000,1405
7/24/2026,10:44:37 AM,ASML,BLOCK,4,120.3,,CALL,1660,1758.19,48120,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,10:45:03 AM,WDC,BLOCK,2,163.8,,CALL,890,527.2,32760,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:45:01 AM,LLY,SWEEP,14,18.3643,,CALL,1285,1202.5,25710,8/7/2026,WHITE,0,14,F,STOCK,Health Care,F,T,1037874000000,18
7/24/2026,10:45:06 AM,WDC,BLOCK,2,165.33,,CALL,890,527.2,33066,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:45:13 AM,LRCX,BLOCK,250,13.5,B,PUT,220,306.63,337500,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,512158000000,447
7/24/2026,10:45:14 AM,WDC,BLOCK,3,201.3733,,PUT,450,527.2,60412,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,252521000000,400
7/24/2026,10:45:26 AM,WDC,BLOCK,2,163.6,,CALL,890,527.2,32720,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,10:45:28 AM,HOOD,ML/,29,11.4721,,PUT,95,94.23,33269,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,2451
7/24/2026,10:45:32 AM,HOOD,ML/,57,5.29,,CALL,110,94.23,30153,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,4294
7/24/2026,10:45:32 AM,HOOD,ML/,57,11.53,B,PUT,95,94.23,65721,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,2451
